labId               ,virusId             
60176,81856
60850,81555
60836,81298
60958,80003
60846,82704
60960,80257
60134,82258
60650,83752
60299,83968
60047,81206
60061,82359
60048,80076
60261,81794
60512,83400
60743,81922
60166,80450
60436,82704
60948,82155
60600,83110
60584,80858
60290,81641
60576,81011
60144,81692
60064,81360
60796,80715
60966,83845
60635,80592
60948,81608
60648,82438
60979,80974
60557,82033
60199,81786
60060,82149
60520,82405
60500,82939
60124,81176
60732,81336
60996,81114
60472,81610
60256,82962
60674,80364
60072,82110
60667,82432
60134,81012
60603,81162
60578,81074
60588,81728
60976,81044
60998,80040
60418,81670
60696,80256
60650,80610
60832,83477
60760,82160
60234,82079
60357,83697
60064,81448
60075,82680
60357,82137
60914,82896
60223,81713
60547,81120
60163,80460
60574,80081
60512,80464
60878,82180
60784,81540
60522,83338
60723,81323
60720,80717
60558,83434
60142,83320
60597,83842
60365,83460
60819,82324
60260,82516
60787,80526
60564,80582
60400,82056
60804,80478
60292,82306
60624,82736
60506,80594
60719,83769
60324,82689
60742,81906
60636,82552
60216,80384
60258,83738
60297,80000
60832,81828
60191,82465
60818,81808
60517,80360
60248,83517
60648,82197
60892,82707
60328,83477
60704,80392
60984,82040
60113,83920
60440,80996
60360,80385
60952,82612
60144,83597
60170,81476
60100,82972
60824,83361
60916,81700
60140,82592
60082,81096
60144,83062
60672,83914
60929,83456
60012,81652
60806,80278
60652,81848
60922,83310
60372,81200
60729,83852
60908,81884
60610,83099
60734,80470
60874,81017
60224,83969
60960,82152
60938,83801
60355,83048
60738,80448
60381,80505
60048,80570
60035,80384
60700,80499
60759,82798
60733,80608
60676,81310
60734,80118
60119,81596
60858,81624
60063,81583
60100,82384
60512,81617
60508,82933
60002,83554
60768,83970
60480,81590
60032,82034
60146,82122
60950,81892
60716,83455
60448,81354
60551,83697
60067,80036
60442,80873
60176,81249
60149,80925
60499,80726
60912,82477
60728,82592
60060,81936
60560,81024
60021,80602
60064,83004
60878,83517
60350,81513
60800,81162
60306,81052
60222,81188
60468,82176
60465,81577
60588,83858
60172,82368
60928,81784
60832,82572
60726,82688
60169,82580
60415,80968
60399,82987
60450,83472
60816,83110
60600,82323
60630,80152
60096,82554
60088,82814
60052,81685
60596,83084
60192,80948
60977,82096
60224,80032
60568,82424
60428,83588
60392,81512
60566,81161
60644,83209
60136,83368
60040,82365
60574,80082
60190,81282
60362,83153
60570,81320
60814,82590
60202,81718
60220,80566
60046,83959
60202,80914
60671,80256
60479,83614
60296,81831
60744,83008
60584,82528
60048,80074
60922,81670
60368,81337
60091,80729
60984,81403
60882,82811
60920,81704
60200,81104
60724,80976
60781,83768
60104,81371
60640,83860
60035,81882
60698,83816
60211,83841
60180,81556
60802,83064
60466,82771
60897,80188
60922,82480
60186,81248
60873,81303
60482,82764
60090,82064
60731,82485
60008,81995
60616,81294
60991,83572
60454,80372
60144,83639
60288,82188
60121,81532
60812,80476
60058,82185
60173,80327
60552,81724
60313,82674
60410,82090
60739,82625
60698,80547
60964,83862
60082,80875
60236,81952
60288,83062
60659,83193
60088,80480
60778,83844
60281,83530
60620,82049
60352,83056
60752,82368
60406,83076
60519,82724
60172,81759
60448,82324
60670,82558
60556,82864
60768,82055
60884,83385
60364,82121
60714,81733
60688,81327
60276,80943
60636,80468
60104,80412
60544,82974
60936,82600
60788,81664
60804,80232
60920,83576
60710,80864
60868,82718
60131,82632
60574,83428
60492,82722
60359,80406
60156,83063
60460,83419
60142,82249
60776,80668
60466,80862
60812,81470
60192,81282
60528,80078
60645,81954
60599,81084
60180,81078
60204,80812
60096,82865
60288,82444
60357,82368
60774,83596
60120,82511
60544,83204
60499,83880
60997,81292
60378,80120
60781,80422
60704,83148
60402,81761
60772,81451
60552,81172
60065,82142
60718,81748
60139,81728
60928,81732
60381,82000
60984,82240
60604,83194
60669,82684
60848,81324
60068,83945
60680,80292
60275,82784
60448,80068
60889,81322
60328,80653
60014,80393
60980,83973
60761,82991
60505,81766
60768,80354
60703,83144
60762,83639
60888,82643
60382,80852
60766,81136
60336,83118
60528,83792
60208,82648
60429,83232
60587,83376
60145,81932
60291,81362
60890,80496
60876,80186
60616,81322
60812,80138
60536,83134
60571,81149
60784,82717
60428,82562
60386,83817
60608,82640
60400,80958
60420,81226
60612,82136
60144,82031
60800,80600
60228,83942
60741,81232
60938,82968
60668,81448
60160,82224
60162,80660
60252,82871
60092,81939
60530,81061
60850,81220
60482,82004
60636,83250
60288,82825
60472,81827
60456,80398
60928,82904
60712,82439
60426,81327
60481,83264
60651,80212
60792,81728
60592,82838
60960,81177
60233,83440
60936,80280
60628,80302
60416,83440
60583,82888
60340,82036
60914,81208
60551,81291
60548,83341
60024,81504
60468,81831
60388,82888
60732,82593
60099,83610
60174,83717
60674,80766
60475,81470
60452,80960
60080,80516
60036,80973
60788,82468
60704,83061
60289,80440
60491,80977
60833,83441
60582,83332
60908,80016
60064,83728
60756,83148
60217,81008
60965,80496
60192,81308
60856,80352
60211,81280
60636,80512
60804,83684
60551,80114
60284,81741
60830,81063
60547,81174
60068,82649
60864,83966
60100,83003
60250,81068
60448,81221
60566,82134
60324,80694
60652,83493
60910,81865
60336,82120
60908,82794
60443,82496
60238,82320
60808,82100
60964,80030
60529,81652
60640,81694
60513,83564
60445,80768
60173,83771
60064,83994
60571,83046
60344,80202
60688,83814
60389,83520
60170,81920
60424,81512
60610,83946
60160,81588
60056,82777
60975,80454
60224,83506
60926,82716
60837,80399
60036,80052
60726,82341
60236,82534
60172,80587
60686,81615
60272,83776
60582,80199
60028,80480
60476,83586
60693,82356
60722,82907
60892,82948
60573,80167
60233,80358
60983,81806
60659,82740
60816,83369
60422,83192
60704,81207
60194,80390
60930,81511
60243,83864
60439,80701
60288,81582
60174,82806
60306,81076
60905,81186
60176,83816
60918,80817
60518,83648
60337,80692
60198,83342
60834,81907
60672,80648
60771,83208
60354,82568
60424,82456
60184,80976
60994,81178
60544,83988
60862,82192
60364,82710
60910,80304
60552,82048
60562,81458
60066,80554
60870,82880
60790,82759
60234,81226
60580,80734
60699,81880
60568,81444
60179,80213
60312,83230
60368,83888
60834,81975
60400,82462
60282,82676
60408,83649
60644,82125
60648,83462
60716,82272
60715,80111
60507,81968
60436,83326
60449,80658
60146,83232
60032,81240
60058,81674
60567,80834
60672,82823
60454,83842
60412,80031
60000,80277
60774,82424
60746,80940
60316,81201
60824,81709
60416,82424
60292,82434
60879,82256
60096,80917
60908,80725
60636,82931
60168,80692
60960,83743
60358,80823
60144,82130
60922,82352
60962,82904
60108,82288
60754,82530
60240,83357
60627,82788
60794,83883
60504,80305
60148,83968
60090,82773
60328,82712
60496,80752
60777,81755
60613,81195
60312,80320
60395,81449
60008,80863
60229,83815
60124,82872
60714,81960
60611,82036
60816,80785
60244,82824
60020,83615
60992,80598
60130,81112
60029,81826
60308,83968
60352,82592
60598,81676
60494,82821
60902,80006
60940,80661
60032,80486
60236,81517
60274,80497
60768,82996
60568,83432
60835,80037
60092,83868
60016,81526
60192,81417
60512,81313
60808,82724
60453,81793
60972,82586
60010,83574
60552,80280
60737,83535
60952,83997
60344,81052
60410,80761
60064,83342
60696,82084
60317,83655
60064,81106
60424,80308
60578,82688
60652,81195
60436,81945
60318,82930
60654,81045
60588,82164
60417,83728
60377,82843
60872,80942
60562,83972
60901,82196
60228,82086
60622,83673
60660,83331
60572,82854
60760,81949
60190,81136
60920,83410
60674,83152
60666,83080
60213,82000
60014,80786
60655,80208
60400,82840
60976,82924
60586,82348
60374,81056
60344,80881
60215,82724
60864,80534
60996,81352
60152,82592
60946,81970
60859,81658
60426,82351
60778,82208
60764,83254
60052,81350
60428,81064
60962,81514
60618,82496
60000,83965
60288,80480
60601,80447
60875,82080
60448,82512
60876,83968
60540,80660
60613,83328
60330,83294
60040,82057
60208,81198
60193,82834
60900,83473
60032,80046
60224,82888
60793,81320
60320,82100
60071,82676
60568,83844
60350,80054
60570,82528
60010,81920
60404,80368
60034,82260
60095,81200
60504,81785
60340,80192
60855,82884
60328,83497
60996,83198
60541,83806
60382,80302
60990,81122
60272,80888
60942,81348
60112,80059
60881,81272
60570,80158
60348,81790
60112,83337
60028,81560
60760,80856
60886,80684
60790,82328
60562,80160
60894,83336
60177,80924
60177,83256
60095,82889
60952,82304
60328,80304
60132,81934
60672,82382
60284,82194
60934,81056
60048,81749
60897,83451
60616,82740
60983,80276
60416,80872
60156,80606
60330,83647
60390,80761
60073,83430
60722,83142
60372,81117
60801,81216
60032,81558
60672,83771
60756,82447
60432,83701
60750,82288
60481,83121
60599,83616
60598,83311
60384,83986
60634,80906
60420,81484
60504,80448
60472,80403
60962,82161
60886,83986
60778,83180
60452,82386
60797,81974
60404,81048
60767,81572
60203,83716
60616,82212
60637,83238
60672,82993
60640,80026
60112,82555
60528,82938
60306,81197
60894,81312
60464,81768
60456,81984
60416,82795
60416,80068
60304,80438
60308,83086
60533,81220
60226,80453
60050,80830
60663,80862
60032,81549
60022,81272
60746,80802
60400,83124
60779,81409
60780,82266
60664,80736
60043,81276
60064,83954
60359,81737
60009,83180
60551,83674
60203,82284
60800,82307
60191,83112
60591,83262
60698,80554
60458,82069
60864,82108
60611,82798
60666,81784
60279,82784
60560,82968
60032,81436
60726,83352
60992,81696
60142,82805
60101,80214
60608,81916
60216,80608
60518,82079
60214,83760
60472,81748
60288,83972
60280,81936
60048,80814
60480,80240
60572,82554
60276,83152
60034,80896
60556,82112
60966,83125
60000,80698
60585,82816
60379,83793
60322,83132
60837,81906
60426,83440
60992,80857
60578,83784
60157,82176
60032,83772
60896,81012
60096,83268
60520,81638
60153,81782
60011,80860
60546,82224
60039,80029
60644,81048
60788,81120
60260,83300
60662,82032
60728,83259
60198,82407
60096,81095
60112,83528
60432,83753
60542,83384
60225,83998
60414,80132
60154,81316
60376,80328
60617,82143
60496,82712
60832,80579
60120,82699
60455,82522
60646,82713
60138,83456
60814,81081
60314,83474
60192,81487
60048,83576
60575,83087
60182,82410
60579,80686
60882,81826
60414,83648
60403,82491
60728,80894
60514,83038
60546,83076
60520,82762
60900,82736
60385,81816
60844,80314
60272,80677
60380,83984
60856,83712
60520,81849
60531,80000
60868,80242
60846,81170
60722,81040
60621,80832
60931,81884
60223,82557
60746,80652
60372,83282
60648,82218
60260,81952
60228,80960
60615,83056
60316,81344
60448,82066
60768,80586
60996,83800
60683,83170
60001,80202
60835,81136
60534,83394
60694,80326
60067,82922
60484,80298
60164,83624
60161,82210
60702,80320
60822,81445
60792,81698
60375,81120
60364,82120
60488,83022
60336,80774
60855,80296
60462,80164
60828,80691
60224,80824
60984,83221
60022,80176
60852,81360
60854,81256
60154,81856
60357,82067
60524,81727
60372,81840
60151,83325
60757,81731
60496,80144
60144,82432
60352,82504
60164,81632
60464,83262
60974,82556
60967,82680
60595,81242
60190,83312
60908,81331
60899,83800
60530,81436
60294,83274
60659,81500
60352,80656
60444,82437
60062,83538
60468,83402
60096,80450
60064,81914
60240,82170
60160,80492
60130,83682
60018,83104
60358,80075
60794,81275
60720,81280
60916,81876
60552,82632
60037,83636
60165,82274
60911,80862
60859,81230
60022,81222
60327,82848
60086,82306
60849,82063
60827,81784
60664,80303
60258,80592
60116,82819
60784,82672
60522,80585
60178,81134
60638,80925
60189,81102
60182,81828
60927,80779
60512,80648
60861,83565
60994,80456
60468,81016
60416,83528
60028,80120
60992,82976
60736,80704
60768,82043
60996,80002
60886,81382
60044,81968
60368,80685
60044,82072
60454,82944
60220,83124
60420,82048
60617,82200
60251,81402
60916,81288
60920,82664
60134,83489
60063,82520
60034,83599
60274,81920
60225,82170
60476,81171
60360,83408
60013,82432
60108,82286
60781,81199
60216,82801
60576,80550
60800,81952
60472,81436
60575,83556
60418,80672
60090,80627
60144,83278
60573,83182
60581,82265
60159,81580
60285,82218
60768,83610
60239,82448
60302,82720
60354,81782
60476,80153
60459,80356
60938,81892
60966,83534
60022,81538
60289,80800
60972,83368
60595,80416
60732,80705
60426,80088
60616,81317
60270,82367
60181,83598
60192,83328
60454,81822
60356,83412
60144,80738
60392,83093
60126,80058
60320,82820
60782,83278
60137,80182
60858,83389
60400,82836
60433,82576
60868,82731
60459,81103
60780,81750
60778,82540
60296,82960
60570,82917
60484,81238
60972,81356
60411,80384
60068,81569
60032,82655
60240,80024
60802,81258
60046,80760
60587,80250
60368,82435
60721,81288
60345,80014
60462,81046
60405,83868
60160,82166
60215,82140
60355,80636
60103,82300
60835,81236
60885,81793
60872,81148
60474,82763
60378,81993
60400,80768
60736,81846
60202,80692
60018,80529
60129,82747
60068,81793
60408,80586
60990,83265
60452,83340
60472,82280
60690,80830
60616,83400
60946,81872
60570,81336
60328,81276
60150,80652
60190,81464
60124,82824
60045,81016
60027,82191
60318,81090
60264,82357
60712,80584
60568,80480
60305,83832
60167,83198
60090,80788
60178,83272
60412,81466
60136,82299
60508,83907
60023,83096
60509,82258
60416,81680
60681,81393
60743,80212
60758,81436
60657,82739
60412,81236
60815,83493
60546,83802
60901,81824
60716,83938
60043,81133
60560,83133
60962,82714
60440,82896
60000,81736
60240,80448
60400,81714
60060,82426
60184,81408
60948,82526
60736,82767
60009,80942
60796,82306
60406,82814
60994,81214
60682,81680
60698,80283
60684,83191
60168,83999
60614,81762
60302,83392
60468,80160
60002,81904
60024,81291
60941,82322
60428,82329
60030,83023
60979,82432
60820,80318
60564,82123
60396,83184
60428,81399
60574,82444
60024,81102
60888,82428
60745,80040
60309,81176
60112,83119
60092,80742
60932,81231
60434,83920
60256,82239
60152,81098
60416,83622
60166,81547
60373,80007
60504,80974
60760,80868
60934,82810
60312,82468
60182,80190
60965,80522
60720,83566
60260,80321
60720,83716
60351,81486
60624,81902
60304,82527
60958,83688
60770,81204
60374,81073
60320,81032
60754,81424
60052,83656
60200,82557
60197,82460
60254,80946
60876,80520
60684,81396
60886,82816
60760,81720
60737,80892
60608,83136
60128,83940
60418,80316
60933,81700
60342,81328
60574,82161
60337,83604
60790,80037
60166,81376
60170,81346
60198,81308
60895,82838
60116,81374
60722,81768
60740,81669
60397,81600
60352,82520
60901,82501
60884,80558
60134,82889
60780,80864
60422,80666
60579,83248
60942,82954
60343,80227
60885,80820
60646,82997
60712,83714
60329,80336
60066,82351
60272,81928
60327,82304
60170,81624
60264,82054
60949,83981
60704,80342
60715,81233
60664,82198
60659,82610
60386,82100
60040,82595
60256,80244
60124,81626
60800,83251
60460,81920
60814,82243
60755,83375
60994,80524
60461,80201
60452,83550
60389,80008
60632,83539
60750,81056
60448,80260
60854,81895
60430,81890
60751,80015
60162,80821
60325,81542
60464,81082
60483,81052
60306,82984
60870,80473
60206,82304
60048,82352
60814,81860
60958,80376
60548,83244
60240,83848
60378,83590
60053,80683
60968,82488
60848,82040
60057,82129
60704,80170
60546,81647
60921,80584
60728,80276
60832,83667
60576,82928
60191,83478
60232,83072
60120,80413
60938,82580
60240,81042
60680,82112
60306,81420
60770,80504
60642,83272
60168,82806
60392,82584
60792,82444
60340,82548
60653,81824
60280,83176
60534,81008
60491,83563
60608,81249
60424,83277
60538,80896
60471,80608
60284,83252
60508,82968
60178,82017
60592,81802
60572,82492
60836,80928
60064,82309
60830,81151
60839,83084
60385,83264
60489,83185
60766,81504
60144,82720
60296,83814
60740,83791
60159,80148
60096,80874
60408,83510
60656,80526
60179,80992
60388,81553
60262,83453
60989,80234
60247,80344
60896,80396
60077,82788
60998,80688
60004,80452
60821,80512
60245,82627
60984,82008
60376,82760
60399,82965
60704,80595
60298,83800
60201,82201
60413,81776
60299,80850
60013,82696
60291,82306
60362,82119
60068,81251
60751,80813
60196,83984
60449,81818
60769,82715
60110,82093
60788,80843
60804,83189
60750,80041
60374,82797
60788,81253
60682,82232
60351,80256
60720,81408
60524,81348
60771,81973
60896,82090
60472,81100
60760,83958
60800,81488
60010,81520
60644,81497
60430,82964
60649,81916
60190,82660
60916,80275
60296,83276
60800,81617
60440,81951
60675,83824
60024,81960
60116,80768
60327,80544
60240,80402
60084,80656
60076,81708
60396,82918
60986,82840
60840,82000
60569,81000
60276,81794
60363,80686
60578,81618
60576,80168
60146,81647
60695,83238
60304,82716
60897,82408
60272,81336
60084,80396
60317,83446
60488,83208
60754,82317
60606,80688
60354,80073
60944,82290
60764,81010
60892,81844
60568,82914
60754,83956
60344,83014
60127,80476
60661,83289
60064,82809
60656,81988
60016,82781
60147,82052
60096,81588
60801,80678
60334,83498
60344,82885
60570,80800
60784,82736
60632,81302
60563,80728
60340,83269
60456,82814
60000,80512
60840,82060
60754,81478
60816,81624
60548,83576
60164,80538
60384,80446
60569,80726
60240,81611
60360,83944
60073,83778
60590,82383
60200,82620
60586,80444
60190,83770
60018,80564
60072,83632
60306,83567
60398,80496
60431,80679
60008,82572
60413,80200
60075,82300
60414,83748
60758,81384
60366,81876
60256,81364
60818,83009
60155,83074
60392,80699
60134,80152
60012,81463
60614,80320
60712,80353
60459,83332
60700,80457
60124,83171
60693,83383
60776,83136
60469,83120
60800,80743
60116,82664
60960,83180
60453,82084
60592,81160
60352,83818
60758,80632
60760,83392
60727,81975
60944,83122
60006,82734
60990,81602
60124,81378
60562,81816
60268,83125
60895,81598
60548,83820
60011,80004
60512,83093
60664,80915
60495,82871
60879,82341
60877,80069
60776,83084
60308,80892
60928,80618
60895,82092
60052,81935
60072,81930
60943,83368
60808,83122
60276,81448
60178,80803
60921,80520
60192,81366
60720,82794
60662,80712
60192,81828
60208,81016
60282,82788
60039,82756
60637,81362
60790,80128
60428,83639
60040,83574
60868,80456
60992,81730
60007,82128
60234,80064
60066,83624
60637,83456
60310,80078
60872,82461
60001,82544
60288,81408
60848,82780
60239,81800
60225,82804
60575,83427
60775,83348
60624,81390
60404,83444
60888,82742
60994,82030
60928,81328
60027,80214
60208,81657
60972,81436
60648,80562
60514,82400
60093,83050
60006,80131
60762,83888
60492,80932
60710,82138
60144,80720
60869,80637
60917,81342
60308,81824
60672,82876
60038,82520
60812,83126
60712,83436
60788,83246
60143,83612
60444,80412
60032,81648
60152,81769
60907,83510
60492,83392
60429,81762
60569,82407
60786,83248
60598,83816
60415,81661
60048,81972
60365,81064
60118,82746
60984,81343
60880,81044
60672,83833
60786,82848
60763,81766
60598,80141
60579,83407
60311,80336
60480,81984
60894,83780
60863,83964
60892,81160
60785,81292
60424,81034
60510,82973
60414,82378
60824,82113
60104,81856
60070,82088
60616,81100
60562,82320
60772,80530
60644,82538
60292,83489
60231,80616
60003,81120
60941,81282
60328,80169
60498,82218
60782,83072
60336,82632
60503,81784
60672,82840
60186,80976
60670,83024
60930,83842
60197,80449
60640,81480
60896,81554
60312,83973
60674,83112
60656,81320
60616,82600
60158,83542
60270,82437
60248,82288
60556,82134
60923,83360
60002,82996
60980,83090
60056,83610
60898,83741
60920,83401
60036,83834
60640,80376
60112,83873
60686,82592
60367,81687
60240,82039
60008,80857
60748,81976
60331,81168
60823,81224
60597,83248
60632,82224
60256,80662
60760,83278
60736,81203
60096,81608
60618,83199
60896,82164
60994,80435
60200,83936
60488,83950
60488,80831
60192,81696
60042,80482
60364,80911
60846,80198
60774,81623
60228,80206
60590,82395
60654,81378
60100,82908
60160,83678
60949,80128
60272,82688
60509,81446
60260,83734
60928,83176
60575,81438
60584,81952
60727,80202
60560,82350
60840,81772
60550,83680
60394,82964
60734,83456
60670,80629
60990,81096
60500,80605
60548,81684
60518,81948
60007,82860
60874,81664
60280,82930
60984,83890
60830,81723
60419,83660
60736,81826
60800,82134
60717,80232
60947,80446
60482,82244
60885,80838
60320,83528
60634,82982
60420,82608
60586,80323
60606,82662
60032,80028
60348,82971
60463,82610
60532,82832
60564,80228
60244,81259
60032,83430
60025,80911
60992,80126
60903,80836
60960,80575
60534,83708
60992,81472
60028,82180
60412,83500
60940,81177
60214,81564
60906,80320
60310,81223
60454,82401
60704,82264
60515,82362
60445,83577
60373,81600
60538,80888
60509,81383
60468,83968
60268,81117
60136,81100
60911,80521
60404,81165
60048,83822
60510,81939
60234,83530
60412,82772
60002,82351
60002,83319
60962,83918
60813,80416
60781,83416
60806,81255
60805,83637
60400,83484
60992,80022
60292,80880
60514,82977
60512,83534
60344,80956
60492,81846
60408,80440
60732,81904
60409,81738
60942,81364
60100,80868
60520,80935
60510,80815
60252,81040
60037,83726
60098,82996
60720,80306
60140,81052
60692,83096
60595,81068
60111,80640
60256,82800
60140,80918
60138,82612
60114,80074
60291,80764
60104,80654
60990,80020
60965,83403
60556,80395
60043,82792
60180,81293
60240,81653
60158,80224
60515,80468
60968,81546
60910,82512
60304,82134
60796,81340
60245,83786
60846,80411
60419,80506
60902,80732
60949,80103
60928,83878
60614,81876
60801,80896
60674,83525
60152,81795
60279,81266
60052,80066
60304,82108
60114,81430
60459,80148
60430,80748
60921,82435
60285,82004
60602,80696
60672,83203
60192,82294
60976,82200
60256,81708
60544,83432
60275,82036
60018,80744
60337,80169
60411,82162
60974,81040
60985,82460
60082,81250
60016,81574
60016,83319
60118,80139
60501,81100
60335,80896
60378,81936
60140,81008
60654,81668
60303,83696
60012,81056
60152,81202
60280,83426
60241,82456
60192,80380
60484,82104
60354,82690
60306,81136
60030,80919
60358,82120
60360,81895
60416,80512
60469,83534
60302,80983
60173,82231
60396,81850
60790,82896
60601,83012
60194,81965
60326,81752
60416,80910
60934,81505
60526,82437
60618,81168
60718,82978
60198,80886
60296,81868
60614,82019
60667,80708
60680,80370
60492,80360
60870,83240
60192,80025
60383,81228
60002,81608
60832,83872
60912,83776
60256,81113
60420,81986
60340,80044
60636,81047
60691,80376
60074,82120
60704,82904
60936,80316
60304,80431
60644,80370
60143,80782
60148,83726
60280,82820
60428,80096
60931,80600
60105,82171
60175,83018
60289,80548
60806,80093
60059,82728
60288,80024
60500,82700
60939,80360
60885,82681
60039,81962
60656,82947
60387,82484
60472,80272
60496,81897
60868,82640
60884,82296
60064,83240
60852,83244
60672,80512
60603,80314
60296,81576
60514,81095
60576,80494
60499,82207
60112,82391
60584,81788
60779,80256
60246,83932
60171,82415
60418,80740
60928,80620
60224,82376
60160,81080
60416,81838
60127,82139
60622,83828
60718,83300
60159,82596
60228,83410
60919,81707
60460,81154
60534,81226
60801,82936
60308,80220
60928,81762
60858,82663
60156,82766
60572,81758
60211,83796
60804,82547
60660,82809
60352,81761
60553,80167
60509,81385
60615,82680
60203,83031
60768,81929
60412,83729
60856,82140
60597,83296
60036,83589
60840,80540
60189,82154
60276,80643
60583,81922
60754,83568
60819,83456
60548,82901
60770,82400
60030,80816
60358,82062
60676,80168
60872,81336
60846,81926
60928,83795
60132,81850
60846,83296
60414,80580
60669,80640
60376,83224
60218,81388
60100,80640
60685,81888
60764,80790
60000,81224
60056,83013
60252,81628
60361,81684
60850,81008
60568,81680
60999,80824
60637,82555
60917,81920
60026,80989
60216,80406
60499,80318
60124,81888
60684,81548
60156,83438
60360,81317
60421,82208
60443,82680
60776,82286
60032,83042
60790,83432
60833,83118
60274,81791
60582,82118
60886,82416
60126,81446
60876,83040
60624,83034
60039,82448
60976,80300
60436,80366
60786,83868
60305,82876
60109,80928
60974,82096
60304,82764
60704,81348
60910,80851
60114,82032
60872,82616
60500,81743
60752,81337
60309,83077
60638,81523
60398,81726
60692,81807
60056,80400
60938,82824
60688,83784
60428,82135
60812,82613
60924,81609
60442,83956
60977,83741
60416,80852
60360,81115
60753,82545
60952,80614
60979,83028
60284,82084
60809,81229
60488,80238
60166,82648
60666,81732
60772,83139
60011,82779
60413,82839
60184,82146
60680,80640
60504,83144
60209,83744
60761,83320
60736,81211
60584,82675
60352,82861
60084,81511
60816,83328
60052,82538
60959,82176
60294,83551
60012,80060
60249,83736
60982,82920
60061,83066
60657,82464
60123,80550
60512,83736
60705,81697
60164,81081
60736,81233
60717,82364
60200,81650
60044,81156
60952,81848
60612,82235
60250,80408
60936,83621
60508,83852
60840,82964
60310,80864
60831,82565
60320,81808
60448,80216
60324,81642
60003,81251
60819,80708
60795,82504
60961,82310
60732,81116
60728,83512
60267,82688
60364,81196
60419,83249
60678,82504
60770,80536
60712,80257
60018,81376
60961,81886
60110,80590
60933,82964
60412,82432
60776,80408
60620,81672
60525,82159
60629,80738
60458,83976
60924,82964
60640,83104
60716,83198
60420,82578
60754,82812
60288,80568
60713,81333
60950,83205
60612,82846
60944,80256
60853,83676
60628,81519
60244,82598
60340,81820
60128,81590
60810,83449
60288,80511
60324,83102
60016,80709
60177,82095
60142,81260
60346,83864
60382,83089
60890,83468
60475,83256
60752,83842
60974,80364
60624,81128
60099,83213
60640,82074
60859,80126
60836,81586
60760,81008
60724,80056
60482,81556
60936,81038
60446,81943
60321,82584
60623,80460
60400,80336
60810,80736
60950,81632
60688,82360
60229,83872
60164,81076
60558,81019
60012,82192
60616,81390
60492,81198
60296,80140
60719,81921
60310,83115
60484,82914
60028,81908
60602,83942
60449,83494
60774,83164
60848,81940
60054,83976
60407,81831
60780,81448
60468,80304
60136,83991
60388,82432
60864,83883
60103,83477
60099,80872
60080,81236
60172,83114
60743,82320
60954,82442
60241,83016
60568,80817
60391,81558
60880,80832
60972,83759
60511,80997
60344,83352
60503,81412
60798,83311
60979,81948
60425,83984
60487,80782
60152,80482
60964,81763
60788,81697
60988,83094
60273,83903
60114,80084
60344,80133
60902,82946
60548,82442
60955,80408
60608,80312
60820,81348
60418,81408
60844,80984
60170,81152
60874,82656
60160,82298
60947,81040
60542,81592
60552,82056
60698,83024
60116,83551
60000,80226
60322,81855
60424,82808
60664,81418
60110,81294
60648,80699
60486,81294
60480,80497
60921,81920
60571,80794
60284,83080
60358,82868
60067,82621
60317,83974
60628,80130
60046,80480
60268,83944
60586,83856
60615,81100
60860,80272
60006,82256
60276,80640
60236,83892
60972,82984
60712,81536
60848,82367
60288,82232
60862,82624
60598,81008
60364,80608
60936,83400
60096,81472
60467,80224
60858,83294
60320,80415
60960,81507
60967,81818
60132,83936
60565,80117
60320,83499
60838,80097
60711,83184
60456,81872
60720,81734
60244,81984
60858,83012
60971,80866
60712,80864
60235,82720
60925,82130
60040,81696
60534,82160
60550,81056
60984,82336
60118,80512
60416,82348
60738,82454
60396,81023
60636,83186
60571,81624
60944,80622
60374,81466
60022,81709
60555,80904
60096,81210
60380,83832
60880,80400
60304,80708
60934,80320
60900,80722
60176,82204
60248,80296
60589,81170
60288,82060
60508,83540
60138,81781
60084,82495
60003,80062
60088,81388
60932,83790
60052,83392
60178,83376
60940,82138
60790,81755
60524,80038
60568,83312
60136,83700
60316,81720
60179,82597
60702,81648
60201,80360
60455,81691
60870,83608
60581,83443
60078,82628
60814,83308
60224,82738
60306,82052
60512,80079
60414,83135
60019,83240
60905,82833
60662,82668
60536,80128
60407,82772
60986,81676
60608,81414
60584,80720
60496,82082
60678,83652
60708,82736
60968,81729
60354,81952
60012,82972
60276,80944
60256,81501
60860,82312
60350,81916
60096,82912
60808,81852
60340,81678
60848,80080
60783,81898
60822,83174
60864,81812
60598,82489
60040,81477
60834,83900
60190,83090
60390,81728
60350,82128
60191,81218
60836,81408
60844,83176
60480,82111
60592,83057
60449,83095
60957,81587
60096,82174
60851,80640
60010,81680
60535,82968
60618,80238
60770,80484
60690,80859
60808,83860
60234,81990
60156,82540
60895,81768
60523,81919
60192,83760
60904,83560
60588,81220
60507,82122
60876,81244
60588,83326
60453,83232
60130,80464
60766,82542
60970,82806
60914,81608
60953,81938
60942,81748
60752,82529
60408,80345
60069,80412
60320,80083
60047,83930
60080,83768
60152,80592
60038,81672
60376,82094
60020,82772
60966,83475
60624,81316
60660,82042
60928,81920
60752,83442
60672,82548
60596,83759
60154,83794
60360,82615
60368,81970
60180,81632
60176,83496
60012,81942
60419,80593
60488,83283
60341,80816
60315,80199
60784,81880
60562,83296
60856,81808
60202,82336
60430,81356
60571,81666
60381,82295
60231,81366
60896,83052
60518,80999
60064,82773
60256,82652
60808,81854
60184,81358
60648,81492
