medId               ,virusId             
26208,80961
36124,81734
21171,82880
23033,80969
21762,83394
29518,83870
33343,82272
35601,80286
32188,80730
39160,83956
36863,80892
33392,81243
24340,83497
26492,82608
31852,83586
32033,83607
33451,81495
30950,82335
38955,82984
27568,83072
36302,83920
32900,82003
31193,81458
25211,83935
27078,82268
31274,83181
38744,82176
23761,82591
26224,83056
34376,81138
37121,80904
36056,83523
27464,83052
36740,81684
33758,81526
31952,80976
32530,83942
29998,80468
37776,80162
35913,80225
29280,83007
23728,80932
38774,82128
31166,81376
23068,81313
29500,81348
20842,80355
37419,83464
38708,80650
39759,82944
37343,81216
29472,80144
32444,82662
20580,80513
21682,81312
34846,82428
31976,83532
28376,81140
38832,81517
21202,81674
21414,82410
28712,83392
22191,80704
21554,81768
32974,83818
30375,81404
33790,82248
36416,83539
36531,81080
25764,80258
28071,80690
36992,82476
21543,81130
22256,81371
33248,81220
20023,80474
35056,82940
24072,83630
38756,81948
38858,82585
36272,82650
39468,81840
21294,83784
31484,81512
31885,80282
34323,83796
38231,80624
30837,81988
28296,82862
21304,83149
27830,81954
33868,81871
27136,81980
36660,81704
38670,81008
33540,80605
38611,80114
39922,83001
34628,83712
32162,80341
20480,80776
27539,81504
33261,82419
23530,81022
33344,83833
24474,80132
38796,82283
30798,82940
22680,83481
22933,82526
28078,82789
36240,80000
34684,83568
39520,81710
23724,83967
27922,82626
37880,83784
37439,81454
34983,82077
34206,80968
21878,82439
30312,83092
28599,83324
21340,82753
36355,82012
23021,80061
23770,81371
38104,80998
34214,80784
27792,80672
38007,83948
28494,80120
29248,82592
27520,81534
37785,82166
20480,80550
31456,80445
36694,81187
28334,83442
36316,80407
31134,81401
29916,80568
36679,81392
21860,81442
21680,80708
32384,83032
39889,81734
31286,83708
27236,83428
21144,80809
35509,81854
28794,81244
31302,81590
30902,83294
26011,80890
32197,81250
22736,80700
26418,82760
35940,81988
34896,83368
26768,80212
38570,82946
38901,82758
26584,83768
31380,80442
25516,83132
33365,82608
37086,83517
23145,82822
21636,83306
35015,82288
24064,81920
20887,83828
32896,83704
32490,82304
21040,81032
24685,83267
26400,82256
29324,82909
39851,83478
28622,83781
24903,83480
27724,83894
24488,81118
24992,81116
36901,81839
29241,81726
39232,82720
38808,83700
27872,83204
31424,82273
35401,82840
24648,83024
22166,81952
31448,80678
21632,80768
39648,81412
25284,81132
27619,83925
23578,82928
23875,81102
30560,81205
24612,83888
26546,81912
29452,81200
33040,81172
23760,81134
25692,81845
31184,82143
20756,82288
22968,80453
21620,83675
32248,81425
39750,81154
30854,80458
39171,81358
39363,80099
36282,81560
22353,82314
39514,80256
20116,81724
31764,80310
21306,80932
27452,82465
29688,82336
22588,83311
22559,83982
20904,80098
36655,83320
25884,83672
34855,82372
23463,80633
31862,83808
39982,81751
26999,80912
39662,81306
29502,82320
27792,80526
32471,83506
38026,83142
29020,83133
31351,81663
21387,82068
37647,82378
23226,83672
29168,81429
36883,82352
32602,80346
33316,80298
27192,83112
30982,81737
25872,83668
36150,80484
26044,80500
39359,82402
25816,81166
21150,82048
34578,80672
27662,82464
30535,81296
22298,82714
22562,83380
27673,81314
31054,82678
21595,80566
26062,80662
29450,80952
32948,80396
30920,82323
25024,83264
34298,81956
20378,80714
36856,80113
25278,82034
36851,80279
36235,81412
29488,83485
36740,81995
33714,82664
39098,81067
22562,81904
31163,81221
24286,83786
23015,83537
38554,82691
24168,80072
33569,82244
25220,82822
26546,80864
37840,80539
35495,81524
23975,83290
33007,82336
29939,82132
28483,80216
36524,80648
36033,80932
39224,80960
35440,82180
33296,83355
34682,81055
38230,83622
35724,80689
36304,80423
23592,80192
24219,80966
30390,83678
35676,83036
29600,82895
36320,80816
30232,82608
32315,80356
24584,82585
25613,82846
30837,80093
22561,82530
29311,81644
36860,80875
35077,80639
24122,83584
33790,82280
30990,82990
31387,83642
21696,81334
31288,80672
36080,80064
25428,81704
22792,81583
25746,80883
32970,82014
31652,80288
36890,83426
27142,81947
26682,81362
21742,83940
35200,82914
20016,81858
24026,80649
24016,81274
34097,81557
35690,80947
39293,82374
27274,80203
22460,82132
39632,83155
23110,80820
26123,82784
32581,81014
31264,81042
32894,81452
39992,81668
23822,83687
26958,81482
33803,81268
22926,80984
38210,81336
31181,83750
39584,82476
35024,81820
36138,83300
33303,82955
24528,82872
20833,80360
30577,81909
25445,80452
37620,80696
25658,82092
20358,80950
32548,80440
23866,81909
38729,83147
24096,82704
21518,80076
22720,83852
26738,81048
39845,81182
32947,81967
27953,82371
34554,81552
26919,83516
34380,83532
35552,82424
35376,82017
30637,80923
31972,83793
27023,82716
29119,82000
22752,83509
34996,83392
28522,82960
20096,80046
33618,80386
28756,81669
35784,81240
23152,83762
36406,80496
32360,83312
21026,81388
35091,81320
35932,81808
34544,83888
38152,82381
35822,83916
35180,80364
24684,82852
31382,81684
31065,82261
24200,80579
28176,81707
22868,83976
34148,83794
20595,82280
38516,82252
24224,82284
38579,82834
22950,82979
38334,82572
28336,83308
28147,83198
21080,82184
38892,82290
38162,80184
20332,81889
22968,83528
21722,83576
21140,81372
34288,81634
27787,82196
36092,81580
37272,81738
33084,80814
38512,81446
24484,81373
21493,80920
31128,82640
33888,80120
33496,81410
33605,82116
22152,82513
35476,82420
32928,83552
23552,81448
36801,83124
37828,81894
32137,80093
35104,82780
28668,82712
32800,82929
38958,82594
29365,82079
34880,81704
34430,83220
23532,81002
25732,82710
27808,83932
23218,80063
26091,83188
31835,82032
20752,80408
20638,81917
33688,80664
23680,81248
35176,82288
35704,81092
37819,83017
34288,83442
22028,83634
29332,81226
26404,81891
38008,82904
26444,80560
34788,80445
28137,83788
26736,80852
28104,82449
27186,80013
29636,81367
36844,81904
33139,81126
20911,83890
32564,81532
28936,82747
21285,83012
29419,82939
37314,82272
38279,83549
23021,80453
25148,83926
32120,82420
34066,81168
22850,81316
24293,81256
35604,83871
30387,81886
36288,80764
21042,83716
22360,81328
22344,80096
38720,81850
25745,80256
38181,81600
25530,83627
25352,83624
38232,82509
28328,83834
38914,83592
20416,83175
35552,80637
30687,82821
26352,83849
33230,83187
37129,82086
37230,80460
22434,83844
33289,81052
27453,81320
26950,83180
39366,83752
21204,83732
37072,82208
27326,81620
39725,81835
22620,83130
39480,81072
38908,81044
30100,83718
37868,80662
25748,82605
27552,83196
34934,82880
34060,82960
39310,81508
27726,80683
36328,81951
37248,81467
22468,80197
39856,80076
30836,82340
38078,81784
27702,80140
24474,81120
34112,80123
22101,82242
29961,81650
31192,82792
37868,83326
35834,81998
35936,82082
27571,82114
24640,80481
29290,83935
20194,81505
35459,81234
25429,82288
36428,82124
23410,83936
29966,81208
32415,80932
31864,82934
31456,80971
32726,82231
28176,83212
39788,81488
26178,80460
25184,82914
31221,81266
25208,81187
36792,82297
30856,80838
22439,80800
27996,81978
21815,80732
32980,83544
37481,83262
30861,83280
26592,83200
30778,80512
21188,80464
26351,80000
39332,80704
35442,82588
32192,83943
37396,82264
32943,83256
35920,80987
28420,82122
22422,80697
23147,80518
33763,80646
37208,81976
28768,81498
21968,81563
31095,82680
35262,81566
38486,83358
30626,81783
27710,82658
31010,80745
26162,83384
21280,80867
26457,81236
28670,83139
21672,82454
23978,80667
27765,83595
24595,82274
26432,82912
24687,82556
26280,80928
21340,81267
23933,83444
28758,81008
36114,81012
29008,81453
38322,81792
29748,82448
25828,81500
25642,83612
34892,81623
20342,80135
33193,83749
27824,80130
27722,83350
34476,81578
22740,82947
24665,82217
29452,81233
28116,83527
27300,83760
20479,81116
24079,83558
21206,83936
35236,82957
28352,80256
28576,81340
39608,80436
31036,81032
37568,80827
38838,82076
35032,83475
31554,83744
29200,80916
36672,82482
39702,80976
20271,81270
25910,82635
37084,81673
30024,83428
23052,81008
27074,80232
30974,80654
23624,80346
26208,81888
21407,82560
29906,82856
37672,81604
39088,80198
25949,83952
31149,81970
37142,80689
35584,81184
35930,80818
35910,80956
23156,81328
33971,83640
25840,82977
29433,82775
22054,80368
20566,80378
27268,82239
22860,82727
25481,82033
28586,80143
29272,82066
30677,81256
35608,80974
39352,83779
23003,82504
24890,80504
29832,83773
29276,83504
25280,83398
34372,83436
36904,83616
30282,80101
25831,82918
38085,81340
22224,83548
28038,81374
27709,80337
34131,81004
30960,80932
24399,82463
21848,82901
32632,82752
23214,81866
25973,83543
28924,80284
39628,80907
20016,80576
26336,81994
38080,82038
29084,81162
26574,80314
34780,80364
26200,81402
36439,80792
28504,83854
31856,83299
21408,82546
38208,81843
23236,81694
36988,80335
32902,80736
26393,81224
34099,83683
28774,82432
25965,81030
34098,81147
33543,82264
23552,83275
22836,81041
34036,80736
32795,81416
38406,80105
39286,80838
27688,83362
31852,82524
25439,83912
25634,82994
29464,81919
20869,80072
29497,82323
35668,81260
27380,82400
23296,82181
38304,83866
26928,83264
39993,81638
25859,82312
25518,82226
21538,80084
25728,82677
25886,80948
23950,83956
31304,82236
31976,80420
26978,82762
37392,83935
25642,82452
22846,83496
38593,80604
21746,80744
37224,82810
39760,80405
24803,81022
24028,83696
26039,81742
26842,82720
25716,81220
36796,81046
20621,83078
32945,83946
31654,82459
33448,83188
31467,82176
26569,83287
27784,80804
38796,81618
39226,81572
23024,81120
22741,83350
28022,80280
37488,81358
22156,81735
20594,81840
31114,83848
24548,81888
20908,81890
22444,82698
35108,83892
38272,81088
25048,81435
33938,81084
36394,80572
27115,83148
31826,80678
37610,81075
34170,82693
28693,80604
33570,83572
26001,82213
27776,81607
34038,82020
25760,83110
28304,82750
34760,81772
21612,81704
26346,81488
22822,83551
27704,83955
20894,80876
23558,82514
21516,82129
37823,83263
29926,80638
22473,81132
36996,83524
26892,80503
32084,81948
38824,80368
38159,83481
22253,81492
22144,82844
22261,81352
36371,80543
35398,80300
34325,80546
23800,82414
24178,80750
21020,81008
26904,81553
28910,82214
38916,81432
33235,82690
24328,81649
36480,83088
27126,81239
33752,82448
29804,82160
21086,82006
35276,80416
37960,80448
33696,80248
22573,82379
28307,81888
37330,80870
26193,83306
22780,82551
35850,83715
37280,83620
26096,80056
20608,82624
37732,81788
35899,81527
22882,83403
32468,83714
24764,83208
23028,82496
22874,80408
32544,80916
20270,81004
23645,81336
34483,80220
32076,83674
30560,81184
31603,81992
29412,82000
21236,82555
33590,83900
29278,83295
37888,80332
35980,81124
33544,83029
27768,83672
20202,81728
25401,80032
31943,82672
28881,83832
20542,83234
37838,83734
33568,81864
20846,83090
23520,82000
21428,82917
32408,82245
36384,82206
22816,81454
25594,81306
21936,83520
21840,81464
31346,82112
31490,80768
23136,80789
36240,80132
32971,83784
21454,82756
20112,80507
25558,81484
25196,80274
31430,83908
30531,81387
38652,81697
25607,83854
24288,82327
28866,80816
28854,83331
29908,80401
36092,80800
26811,83204
20504,82135
26240,80484
34760,83947
23858,82284
33687,81505
32652,83482
37926,80832
36466,81420
21806,81648
36535,83072
32472,80716
37910,82086
27829,82960
39612,83898
30802,80444
37766,81368
23190,83919
27101,80924
29963,83428
27643,82424
24027,83188
21736,83676
39531,81292
38876,82414
30688,83039
39116,81403
26498,82780
29458,80069
20353,83933
28920,81220
35650,81518
28416,81017
39606,82508
30514,83391
24464,80616
20436,82977
21134,81046
24562,81678
20344,83998
35179,81037
21127,81260
20733,80272
32374,82428
30208,80962
26217,83051
23488,83373
28121,81120
21364,82694
31293,80576
33542,82460
24311,80524
20122,80838
36402,83491
26763,80518
24064,81094
27952,80229
24621,82134
31648,81348
34839,81933
31155,81284
29336,82936
24312,82522
20181,82954
35974,80557
28288,81011
32466,83190
21448,83348
28516,81021
38732,81460
35022,80442
39080,80101
32394,82502
33472,82640
22060,82228
35606,81398
22290,83536
24518,81296
36714,81264
38256,82324
23646,83522
21821,82422
27517,81744
37451,82535
24396,82550
36626,83868
20148,80307
35630,80716
39562,80440
28628,80800
35158,83024
32508,80477
26679,81879
27192,81918
29988,80499
36028,81746
29698,80588
23053,82183
23482,83572
38181,81989
26644,81848
29856,82622
37705,80304
33231,81790
38999,82753
21792,83072
20072,83288
27465,82848
32417,82648
25904,80472
33593,81240
33238,83392
27786,83776
32580,82080
38434,81416
36468,82600
21369,80512
39934,82726
32566,82571
25999,81920
33636,80091
22418,82702
27008,83328
29814,83696
27575,80968
22258,81830
24548,83000
28188,81506
25680,82737
36859,82722
23986,81857
27870,83362
26907,80080
36620,80032
27891,83496
20634,83306
39032,81210
39325,81920
28268,83715
29948,81646
26240,80652
25064,80481
27192,83596
26132,82464
36789,80536
28832,83072
37818,81876
34752,81050
34106,81015
23052,81294
28352,80039
26782,82232
37728,81105
23400,81040
29752,82197
28809,83784
23085,80872
33360,83643
21915,82923
20087,82456
29733,80436
27136,81246
31010,81918
39320,80994
35456,82516
22023,80768
35901,83045
22040,82240
37638,83450
35996,82617
26896,83290
24716,83544
20606,80172
26560,82081
22021,82532
34228,80314
31393,81756
28976,82510
24040,83566
32308,80904
22302,83894
26781,82487
30200,82200
31240,80016
27998,81389
35478,81176
25172,82518
22600,80697
22944,80522
21117,81250
27583,82515
38240,81028
27694,82214
34920,81204
20692,82010
30429,81071
37342,83198
27502,83245
23532,83340
38872,80229
31728,80232
36227,80409
20332,81814
34502,83480
21560,82253
32204,83992
23553,80440
24381,82692
38100,82120
27790,81829
38874,82544
25920,82643
23373,81225
23291,82158
36043,80886
27762,83257
36896,82712
25884,82266
25860,82575
26437,82480
22436,82300
37480,81950
27470,82111
35112,80628
35390,82575
24706,80613
20479,82268
32576,83159
26440,83016
36908,81532
28632,80150
26728,82650
31406,81041
28128,82856
29580,82398
24661,82727
25283,81824
26352,81994
33654,80560
32728,82440
29020,81280
39537,82812
33834,80936
23497,80604
30237,80128
32668,83592
25300,80014
36939,80219
26464,83304
22694,83949
37548,81544
33934,80421
34392,80684
20666,80850
21055,80528
24932,81565
31419,80180
32784,83132
26160,80222
39179,82040
20591,81078
33273,82640
22190,83605
31588,81241
25038,80174
38095,82622
21508,81588
30480,80855
20112,81568
39738,82369
26117,83669
37370,80552
37522,83297
27882,80835
21442,83436
22482,80187
37270,83092
23956,82650
26916,82084
23781,83116
24715,82656
24126,83363
36180,80816
20011,80296
35712,80368
36752,80984
37697,82823
22128,82720
32524,82266
24470,80094
31492,81383
21600,81492
21729,81756
25508,80371
30336,82460
32337,83532
25831,82382
34752,83032
29904,83288
30896,82480
31104,82064
38670,80984
38507,81992
35024,82208
28742,80780
30917,81493
29541,80641
31888,80218
32582,80093
33591,83185
23798,82371
29200,83055
21282,82630
25768,83334
30144,83355
27266,82447
27242,81113
24786,83709
26698,81792
37823,80687
30212,83099
28532,81840
31752,81792
28437,80460
28908,80996
37782,81984
38200,80486
34325,80128
23557,80166
22272,81648
33872,81286
21125,81380
32694,82028
35802,82686
29444,80244
34096,80942
27320,80644
36472,82292
39247,81756
27822,81166
32892,82422
23505,81733
29858,81288
26432,83448
23898,81982
37632,83526
26963,80133
28687,83380
20870,82554
37557,82795
34844,83044
34712,81482
29236,80524
28720,81868
24339,80518
21090,83991
25623,81558
29166,83598
35396,82544
24352,80649
29558,80346
33054,82899
32128,80576
38396,81756
25516,80894
20649,81262
20896,83982
23554,83284
36304,80352
21712,80812
35390,81472
32341,83562
29272,80768
30616,81996
28828,83504
24819,82532
29760,82630
20679,83372
32744,83377
26642,83820
24368,81220
20925,81248
34232,80389
23588,81724
33568,80483
38332,81090
24019,82856
24580,80867
23754,81674
24020,81340
39674,81009
21816,81912
24492,83875
36262,83789
25840,81544
38788,82884
27796,83912
20937,83522
21736,80257
38912,80597
20718,80892
24742,80938
39478,80137
24584,81816
27978,82560
20158,80060
28565,80270
26688,82133
23709,80610
37794,82944
26064,83484
22812,80576
33885,81045
32208,80596
32405,82208
24988,81448
24320,82560
37676,81015
31688,81209
26118,82608
28563,82671
26468,81632
39344,80853
38283,83550
24051,83810
27307,83172
31733,81844
29129,81489
22599,80884
29264,82687
27608,83363
22538,83760
21787,81264
32236,81212
30653,81994
38704,82973
22858,80112
22976,81195
27400,83200
26771,80272
38269,81872
21630,82855
24454,80885
29264,82582
26982,82704
36090,83135
37197,82427
32299,80560
24652,81306
24668,82682
27400,82854
30454,80647
22312,80488
27478,80489
27420,82424
30202,83212
21572,83776
29556,83480
36144,81089
30485,82525
36104,80316
35884,83043
20056,80970
37582,82058
29534,83152
34322,83744
36864,82384
36448,83448
39380,81630
33096,80598
32292,81360
34776,80308
33354,82558
20672,80438
27795,80814
39296,80152
23848,81524
38992,82184
36736,81053
27904,83298
27740,80956
39076,82436
36198,80496
38368,83474
22698,80119
20914,83766
36288,81526
39352,81409
23628,82426
31600,80089
20148,83984
21589,80137
39438,82421
33988,80624
34732,82140
35906,80321
33019,81904
34404,81288
27007,80016
27780,83555
30570,80284
21082,80298
35532,82688
21368,82802
39848,80441
21170,80809
29548,80512
32376,82692
34328,81360
31504,80606
27132,83386
29687,81511
25544,81342
37958,80180
21672,80346
32596,82274
31590,80064
21140,82264
24630,83016
20190,82427
37112,83510
30145,81203
36617,81554
23852,83755
37522,82992
34695,82554
29996,83104
31768,83510
21589,82725
37770,81620
33804,83089
38720,82000
28792,83712
33114,81518
34908,82512
23376,83952
32443,81276
24652,81600
25640,82667
26375,82215
23394,82077
32308,83146
32044,80760
31161,83473
29958,80394
28971,82579
25782,81040
38833,80645
35458,80944
25642,82156
39184,83768
31588,81727
28903,80672
32893,83348
23416,82540
24976,83404
22080,81178
21106,82160
25834,83647
27012,80240
33966,80498
25370,82974
34616,80308
30615,83396
29668,83024
21378,81616
21082,81673
24960,83696
22408,82782
28195,82692
27802,80392
28568,82104
35448,81249
38082,82674
22921,83119
28683,83424
25618,82534
22991,83700
27996,81064
25285,83520
31698,81002
35923,80250
29818,83168
38236,81180
39842,82568
29933,82574
20822,83832
24652,83272
31077,81976
36374,80948
35248,82572
26668,82132
33528,81864
20096,83705
38865,83568
27088,82733
34720,80792
38355,82132
39034,81516
28230,81828
28217,83946
39826,81023
22783,82164
31228,81152
36784,83896
20279,80186
31936,80317
29580,81968
24182,80646
32112,82843
37172,81843
21719,80082
27809,81312
34980,80704
28756,82958
26088,83792
37123,81225
39552,80040
26432,80314
30788,83306
35720,80032
24663,82110
23016,80890
32840,82320
27300,80766
23912,81232
26182,81418
26856,83232
39912,80799
36894,82552
39236,81778
38956,83104
28062,80510
21888,80705
23064,83318
37326,83050
30187,83700
32880,82577
33500,82092
35710,82934
33282,80203
27099,83793
39221,80047
31832,81573
33064,81496
22112,80680
35968,82800
34113,83790
28509,83005
24215,82552
31124,83077
38778,81872
39469,80919
28644,83621
23517,82880
28282,82967
26907,81510
31464,82296
27344,83181
35962,80640
37766,80146
21650,83019
22043,80560
32162,80176
29470,83547
35359,80548
26098,81036
23276,80867
24624,81038
30356,81566
26940,81658
26560,83662
35176,81789
37322,81816
32695,81056
26290,83192
22511,80352
36498,83484
34783,83478
22253,81920
22306,80383
39888,83382
36064,81696
35056,80308
29312,83168
35624,82354
39260,82610
31162,82232
38119,83113
34976,80516
28048,80112
25842,81295
34260,83588
22108,82976
23180,81944
24449,83804
24256,80486
24508,83020
31952,82701
28460,80008
27371,81376
28192,83804
25730,82344
23976,83414
26489,81299
37980,81290
24891,81714
29277,80747
29672,82806
34580,80708
39646,82716
25555,83464
23023,81588
32864,81288
24452,81200
29000,81830
27344,83132
27062,82654
27752,83722
24131,81418
36902,81456
37384,83620
24444,82134
29608,81936
38312,80619
29352,83953
35954,80088
21660,81289
33728,80318
34574,80224
37009,80218
35756,80116
36412,82682
39801,80782
20834,83242
21408,81544
21248,80928
36115,82004
31248,82688
21024,82596
30750,82552
29517,81080
22784,80918
28273,83376
33880,81368
33770,82389
27914,81424
29288,83773
30489,82997
32680,81002
37660,83712
20296,83240
27976,82428
37631,83130
25540,80520
37760,81792
28926,82546
38876,81664
30182,83010
24293,80583
25043,81948
24760,83252
39056,81216
31488,82984
25738,81910
37510,80304
33785,81368
24489,80720
28763,83394
37678,80228
24482,82110
32208,82577
25196,83208
29184,82334
20285,82450
30096,80680
24327,81086
28586,83776
22542,82048
32996,80079
27546,82792
23555,81360
39628,81103
28968,83564
27738,81324
28240,81061
35704,80592
27998,80194
36111,82030
39508,80643
35522,80457
26370,80824
30740,83162
37194,80227
27016,82089
22344,82750
34186,81538
24730,80740
25087,81544
33628,82835
36992,81704
21800,83218
30136,80480
39671,80944
35939,83038
20959,80629
27786,82904
37236,82256
30464,81318
29536,81512
22760,80272
33694,81994
29180,83409
24344,83238
39459,80538
20063,83174
37356,81381
24576,82384
25881,80606
32626,82951
22378,82135
23142,80606
32824,82711
31424,82036
24328,81611
28166,82606
27084,83266
30866,80162
39841,81995
24984,80226
29980,82513
28960,80838
27450,82498
23588,82600
23122,82552
30946,83256
27592,82920
23872,81228
25233,83044
37030,81450
20332,82134
34432,80060
33654,81780
39512,80990
35880,81880
28952,81528
27832,82082
35504,81754
27839,80555
38760,80869
37566,83077
25205,81296
31080,82965
26692,81566
20267,83134
27818,81900
23336,83570
38868,80626
22016,80000
39462,81885
31397,80038
37673,80368
31520,81532
24240,83680
24840,83722
33130,82252
39452,82024
21477,83607
37804,83730
39118,81195
20639,80406
22255,82116
20832,80140
21099,80592
24072,81628
34284,80332
39948,81792
39022,81320
35404,83467
22405,81428
20384,83984
26534,82438
27312,82078
23323,81770
29812,83880
37696,81696
22634,81545
25720,81998
36755,81152
31920,83953
30406,80476
33025,82476
20690,83676
29202,81706
39576,80930
33502,83554
34629,80279
36265,83694
28301,80331
37533,81562
39654,83409
21256,80092
28740,81140
34721,80123
37253,81864
29866,81588
29608,81336
20693,82402
28288,82512
36286,81712
21316,81888
27642,80482
38040,80712
32782,81440
27649,83511
34122,82512
39922,81014
38472,82528
29399,80578
20037,83535
24632,81190
32264,81184
27632,83288
25766,82225
37225,83986
29012,83364
28044,83582
21923,80992
35401,83566
33041,80544
22159,82476
22013,82161
30244,83090
37414,80464
34416,83486
29182,80139
22596,82351
25262,80025
35624,82064
22982,82816
38107,80057
34040,80968
26946,83484
21152,81288
21152,80045
28540,81576
37436,83052
32809,82208
26412,80613
34780,82722
26055,80421
34839,82384
38512,80022
35145,81148
37584,83400
24501,83739
36297,82246
30962,81664
29818,80631
33524,82636
20847,80882
39719,83824
36668,82744
32930,81840
38196,82938
21807,82823
38176,83291
38779,82987
24488,81664
24504,80274
28932,83035
21442,80733
26472,82448
35042,82554
36572,81532
23558,82952
27055,83552
31364,82218
22398,83030
38175,80653
21476,82285
37730,83821
30572,82249
35840,80860
32400,80512
32504,83284
32298,80422
32121,82214
22902,81086
22769,82096
20260,80030
36205,81008
28230,83565
39744,80117
32996,82618
39682,81888
33432,80974
37764,80288
29038,81064
23348,81993
23120,81540
37056,83257
38160,83253
20722,81680
27008,82536
33844,82528
20506,82136
26616,80578
32050,83476
31978,83652
26560,82471
21570,83912
28394,82952
24638,80199
29730,82650
34676,83812
26175,82748
36596,81012
23306,80780
28930,81432
31521,80380
36097,83488
25926,83619
23040,80344
37302,81938
24936,80956
29692,81420
37923,80659
30988,83249
20440,81005
29528,83008
21392,81600
32072,81552
27024,81410
35913,82656
34988,83677
31530,81944
38214,83567
36361,83317
38070,80544
39340,81801
36124,80326
28096,83862
28265,81012
30744,81528
21866,82760
27545,81580
21450,80224
37814,82788
34624,83144
26542,80752
33408,80476
39197,82834
21946,82788
28144,81656
29081,80256
24452,80576
38980,80082
37108,82292
32950,80916
34145,83311
25232,81986
28939,81623
20102,80666
35712,83392
36010,80886
28645,83164
27170,83924
22240,83700
33040,82166
38528,82433
26349,81116
27002,81002
26414,82362
37052,82732
22071,80425
29940,81050
25784,80867
25172,81368
31802,81300
27942,83712
31835,82008
27052,82176
30976,83087
31744,80244
28506,82783
23190,82074
24554,81328
31672,80251
37020,83386
28986,81486
30090,82120
24506,81991
33804,81094
26182,82291
32467,81274
35044,80084
32795,80008
27120,83996
35968,80796
20340,83008
35120,83730
36336,81728
32136,80296
27470,81304
28320,81920
37122,82588
32420,82941
38976,80626
35852,81743
38295,83560
21842,81929
34108,80772
37480,82400
39640,81751
20350,82830
31744,80710
22284,80760
28184,81815
37424,83699
35804,81516
31902,81376
31942,82111
22060,82772
29022,83308
32066,80515
31404,82152
27544,81866
23460,83712
31548,83789
23834,82082
35624,80240
39715,81552
23916,83373
20354,81266
24849,81262
37378,83703
26558,83229
32250,82246
25421,81163
35544,82497
24512,81552
25156,80592
29097,81443
21248,82580
35332,82251
35948,80540
25524,80720
28888,80393
28598,82230
38600,81406
36826,81772
29320,81600
34598,80040
34805,81898
27127,80848
30816,81248
20495,83314
34166,81708
37746,81967
36408,83521
22168,83827
31630,81992
29855,80406
27808,80474
36011,81727
38080,83976
33673,83314
39168,82859
31215,81266
29586,81158
22412,83293
31702,81868
23008,83424
20772,80800
36536,80145
25073,80132
34617,80416
31900,83096
26730,82232
22088,82316
33480,81128
22895,82374
25072,83928
37977,82530
39848,81408
20076,81136
34130,82876
32790,80896
37679,83808
34560,81160
38048,82088
32342,81160
39638,83332
30842,83578
23276,83714
38544,80245
26765,81708
21526,80500
35228,81027
24543,81360
25321,83179
27536,80256
28243,82140
37436,83453
35062,83940
36208,82320
33264,80838
27397,81389
20468,81189
29444,80752
24952,81775
31076,81612
25706,82320
23382,82930
27282,82770
37672,81623
34979,80524
39734,82920
28664,81620
36295,83992
36702,80480
25516,80500
31104,83208
29238,83476
24916,83682
38653,80006
26688,81144
32170,80258
30488,80356
26856,80924
32788,83532
23059,80312
31814,80800
31860,83804
31456,81472
20558,83200
25432,81532
35904,80579
27536,82300
34846,80996
22370,82181
36528,82263
22600,82794
32626,83172
30891,80516
39164,80001
36752,81694
28080,80554
25408,83389
31650,82329
39124,83104
36640,82659
28490,82288
27711,81637
26388,80326
22276,81013
34672,83292
27200,82626
28176,82570
26425,83596
20224,83689
27995,80643
28670,82139
39376,81908
24770,81140
35114,82669
22060,80192
33672,80036
21557,82956
24131,80128
39152,80850
37204,82821
21024,80037
31936,81191
26473,82960
20668,81688
37864,82435
38104,82010
30734,81566
22024,81816
26760,83660
34432,83576
38632,80832
25513,81292
33344,81220
24008,80692
26112,83153
30528,82606
25937,83915
23757,80524
27475,81755
25788,82637
26368,80294
21872,82506
25442,80472
33464,82866
31523,83220
30265,83074
24302,83020
32724,80608
25788,82427
36772,83112
39180,82307
32960,80398
39612,80424
29814,83114
27648,83780
23113,82910
39166,80864
21996,81366
39675,81900
37476,80898
37452,82904
33864,80546
31840,81828
38026,83564
29672,80522
23142,82016
22344,81288
22741,81131
35476,81783
36034,83846
29190,82176
22464,80623
35258,80932
37244,81508
39092,83688
35157,83392
28221,80980
25762,81480
39988,82854
20776,81966
38755,83168
33886,81758
31225,83976
29578,81344
21202,81556
28762,83712
36305,83798
24444,83152
35866,81315
35337,83600
34164,80096
20294,80998
34982,83624
27728,83959
26796,83176
28826,80832
38722,82208
29694,81828
23910,82471
27343,80904
25039,82332
30547,80741
38814,81654
35388,83688
38584,83196
25482,80634
34364,81387
39798,83412
36354,81482
31540,81870
25665,83318
35112,81408
29860,82499
39523,80312
20960,82297
26016,82927
38832,81172
32424,82511
21752,82081
26024,80664
38975,80644
33890,83792
25760,80240
29485,81788
37408,80507
33518,81176
27416,83612
35372,82795
29304,82176
29919,80141
22008,82200
25890,81932
34348,82410
28143,83512
22112,81864
24628,83004
24450,81882
27744,81574
36776,80280
39402,82816
31980,80607
27265,81788
39060,81601
27374,80794
30309,81764
23667,82652
29552,80511
22462,83053
31848,81756
20688,83740
33042,82713
38684,81310
26330,80176
31744,82850
20823,80534
26112,83125
39850,80735
34444,82078
28747,80678
22432,81700
21918,80851
33216,82806
22020,83068
24271,83171
31435,80050
35368,83622
39276,81635
37888,81824
27325,82031
36916,81986
28194,82148
33936,80819
36944,82970
31416,80162
32208,82016
27007,80118
31797,82872
30065,81417
24654,81448
