medId               ,labId               
38202,60699
26512,60924
23068,60854
39281,60822
37351,60328
33551,60352
30024,60504
37636,60012
23060,60060
34440,60743
23254,60672
35329,60560
38695,60967
20960,60716
20577,60329
20422,60648
21575,60478
25032,60654
22512,60919
39944,60302
29644,60470
20360,60964
38568,60862
31230,60620
26056,60991
28446,60025
29532,60852
31352,60012
29514,60514
21865,60569
35552,60845
20964,60516
23922,60952
21720,60667
21703,60708
37908,60980
32858,60011
24000,60156
28048,60716
38119,60960
38006,60187
37376,60942
30083,60387
38055,60012
35223,60772
36072,60486
27504,60320
35620,60435
27076,60487
22912,60535
31002,60046
34968,60146
34365,60764
30387,60339
38627,60456
36084,60034
25398,60551
22572,60558
25012,60160
20442,60377
31212,60544
27626,60197
33216,60928
35962,60784
36324,60120
27652,60988
21056,60182
36074,60207
23867,60728
30960,60120
35720,60445
23186,60715
37604,60004
34337,60611
34974,60672
25332,60679
28175,60748
24936,60412
34315,60881
28541,60572
27268,60936
23516,60080
31455,60118
22112,60328
24102,60862
24847,60930
32569,60335
25119,60200
36208,60499
31480,60476
38040,60661
38376,60116
21988,60976
33237,60613
21271,60587
22182,60624
36224,60708
36521,60310
27336,60646
28824,60916
38818,60252
31504,60724
29108,60360
25664,60756
24130,60696
28778,60628
32105,60121
35797,60798
27042,60255
30144,60309
39568,60508
21014,60628
31532,60818
28094,60612
36818,60610
30356,60928
37040,60171
34707,60832
31430,60088
20502,60658
32784,60927
22515,60405
28221,60918
24936,60564
36128,60338
29181,60847
23912,60160
35152,60312
22008,60134
33346,60620
20258,60820
26446,60610
36812,60569
30120,60896
30960,60990
39692,60476
26468,60788
34341,60376
35392,60156
22868,60002
38654,60092
34324,60430
30600,60614
26741,60944
27466,60960
36912,60100
37257,60541
36264,60869
20604,60918
34024,60127
22239,60568
21448,60632
26175,60398
31271,60141
22718,60366
38046,60752
29932,60040
25452,60254
24192,60364
29472,60223
28632,60784
38804,60543
29348,60703
20032,60992
31920,60240
23216,60802
30176,60000
29448,60843
30424,60096
31908,60420
25732,60578
25589,60448
32832,60058
23472,60528
34364,60330
29288,60309
26847,60134
33142,60424
36390,60784
21225,60064
24080,60931
28017,60627
21448,60560
36412,60508
37242,60432
28320,60712
38999,60327
30410,60575
33122,60387
39554,60320
26534,60871
36176,60736
33700,60008
30410,60240
38671,60928
20120,60224
37568,60900
39256,60796
20596,60848
21949,60984
36657,60638
25744,60252
32934,60760
31361,60080
22440,60241
28170,60234
25684,60224
32480,60865
32960,60226
34798,60428
34921,60526
32872,60300
22574,60720
28891,60340
25758,60253
28326,60544
28528,60248
37206,60487
35892,60860
35459,60545
25835,60376
28455,60076
37871,60688
21587,60952
31293,60427
36384,60497
38848,60671
28041,60535
33092,60710
20793,60583
22754,60576
37520,60565
29322,60452
26454,60152
37248,60364
29312,60800
29573,60842
23122,60978
35984,60695
32092,60272
26144,60287
29241,60629
34422,60922
34167,60512
23434,60336
26516,60034
23704,60256
20434,60664
38136,60934
35300,60341
30736,60079
23900,60296
26615,60520
39004,60816
39251,60087
27428,60010
30648,60192
20934,60969
38099,60100
37188,60802
39667,60760
37876,60124
26046,60562
32567,60586
35834,60680
29769,60240
22317,60439
35314,60849
26358,60060
35711,60738
34688,60966
30194,60736
39940,60992
24940,60112
20524,60174
35844,60226
28804,60420
36980,60322
29142,60891
28293,60388
28368,60410
36426,60094
31156,60260
25216,60046
23790,60477
34088,60416
31056,60776
23094,60017
26120,60132
22043,60992
25984,60536
32542,60096
20443,60257
38752,60632
25743,60628
38069,60264
31853,60712
32968,60049
29040,60154
35552,60975
30721,60903
32764,60447
21618,60276
34520,60052
36718,60998
24964,60148
36166,60050
31271,60176
36708,60216
35412,60732
20764,60008
27270,60776
39808,60948
38844,60311
29192,60024
38880,60448
32190,60368
32458,60672
35912,60727
36210,60240
36608,60372
31975,60001
35063,60328
24521,60784
34112,60590
23080,60078
29456,60824
36818,60156
21416,60652
31672,60196
29524,60584
22822,60387
20288,60552
24368,60664
34025,60957
29932,60761
35475,60156
20243,60698
27464,60025
34966,60126
23728,60546
25825,60664
33290,60622
28003,60145
33697,60108
22248,60512
31875,60896
37344,60353
20221,60056
33032,60772
23264,60686
35372,60544
29090,60686
37566,60680
39092,60032
26814,60671
26024,60382
26932,60494
30840,60453
29141,60368
20978,60832
21271,60027
25436,60864
33181,60677
36898,60372
28216,60309
38150,60832
29640,60128
26315,60781
34400,60298
34706,60088
37368,60328
26048,60487
27440,60209
30840,60695
34615,60084
20064,60016
30872,60256
21992,60825
30909,60947
20392,60068
27392,60501
29315,60066
27654,60565
24125,60176
24031,60662
29280,60385
28780,60657
21104,60555
21106,60616
38674,60755
23756,60901
25506,60752
25336,60385
38931,60824
33184,60254
21958,60211
38144,60280
37171,60422
21346,60560
23453,60190
38208,60696
36244,60864
27744,60224
37400,60164
21644,60191
24904,60857
28820,60348
33264,60708
32512,60098
20552,60121
22991,60896
26180,60158
22047,60584
30206,60048
24928,60060
34034,60581
22137,60628
39426,60970
24098,60495
30456,60440
38284,60204
33373,60000
28160,60304
34560,60544
21940,60728
35394,60028
23870,60878
22655,60562
24696,60983
28171,60384
38772,60916
32008,60239
39232,60614
36177,60306
21770,60412
39546,60870
34062,60730
28032,60000
28304,60583
20923,60156
20796,60428
27119,60016
31571,60704
21334,60178
23319,60030
21974,60938
37178,60672
23257,60742
24920,60616
35260,60916
35776,60896
23460,60456
21456,60108
27489,60384
39478,60289
30476,60015
35220,60702
28260,60060
33874,60377
31008,60228
27550,60790
38544,60608
37856,60707
32670,60528
34608,60745
34118,60761
32782,60789
36134,60962
39700,60800
21304,60375
22746,60103
22382,60044
30564,60127
33887,60592
28738,60057
27600,60640
28410,60123
29053,60448
38367,60688
31580,60624
26772,60640
34592,60736
35994,60264
30662,60032
31008,60316
35568,60416
34962,60293
33828,60210
22768,60940
38568,60481
32397,60912
20885,60941
34170,60734
21510,60736
26160,60078
27952,60726
27086,60017
37466,60370
25296,60388
35031,60612
27520,60254
38659,60114
26593,60536
20192,60736
23936,60464
39860,60821
33201,60976
34920,60614
34496,60609
25600,60596
27360,60613
21394,60476
34576,60826
30183,60434
24496,60808
26038,60489
33745,60925
32570,60724
33957,60281
37983,60382
31170,60827
34454,60469
20265,60768
28247,60590
24868,60856
35776,60275
34242,60740
31810,60638
35518,60326
29768,60822
37636,60480
31484,60540
21120,60601
36372,60381
32979,60856
36874,60236
33857,60916
22498,60989
21720,60724
35730,60548
30268,60272
21142,60904
37952,60288
28076,60630
32656,60354
32619,60043
28702,60564
33446,60160
20448,60696
24316,60306
28034,60919
39026,60986
35038,60782
37088,60304
36845,60033
33941,60272
24792,60052
29715,60651
36043,60323
36639,60221
21303,60612
27919,60292
37079,60800
24018,60222
23702,60678
30416,60142
27893,60308
32174,60605
23648,60630
33280,60498
25450,60952
36872,60006
28822,60984
20555,60988
33344,60177
28556,60704
25171,60896
39491,60124
21175,60904
28864,60224
35553,60944
33961,60864
26247,60640
38715,60744
29550,60626
20103,60866
25484,60568
29373,60693
20368,60562
32020,60274
22874,60900
39340,60840
24146,60980
31657,60716
36336,60636
21646,60338
34069,60386
30944,60364
30598,60079
38567,60225
34018,60123
32884,60108
25956,60211
29934,60688
38634,60869
32486,60294
27626,60602
39170,60256
23440,60584
37876,60179
31488,60449
21386,60080
23104,60510
24804,60196
39424,60198
39120,60786
21072,60084
26870,60412
39459,60804
35354,60468
28450,60624
37396,60056
37026,60121
29438,60036
24960,60672
24536,60683
24360,60304
37122,60096
34583,60748
22211,60594
28336,60536
31104,60377
35761,60032
34640,60600
27266,60166
33713,60548
29512,60458
35013,60438
36439,60130
29024,60368
27356,60280
25319,60140
38568,60596
28608,60036
20736,60943
34468,60701
28075,60056
21537,60808
36542,60050
39667,60776
28578,60955
21224,60712
36159,60628
29134,60161
32479,60924
34082,60842
25373,60432
20248,60343
33416,60132
31534,60252
34879,60373
27894,60484
36528,60096
32702,60689
20094,60581
20480,60132
20075,60666
23378,60460
32439,60608
37107,60964
22524,60336
25702,60688
29123,60520
30646,60704
26745,60248
30801,60400
22406,60836
35952,60236
22692,60962
30392,60527
22540,60484
38186,60817
29948,60643
39496,60596
20464,60773
28254,60036
25632,60456
38026,60500
35008,60644
33544,60512
25757,60912
37984,60486
28236,60032
29624,60648
32128,60378
35311,60203
27024,60120
23781,60365
25566,60448
34621,60224
24968,60764
29768,60974
26748,60396
36024,60998
33202,60344
38375,60294
34176,60948
21869,60160
27556,60315
36506,60089
24780,60552
27368,60552
37382,60624
24901,60380
28763,60351
24560,60524
30708,60984
20072,60291
38716,60560
35724,60210
31307,60214
23113,60862
25968,60222
33724,60356
28175,60536
21206,60112
33888,60079
24864,60914
24806,60259
25393,60677
39696,60272
34216,60870
20964,60032
39343,60500
33826,60984
29012,60672
36023,60967
33346,60542
24682,60696
35720,60038
36474,60758
27088,60268
37917,60064
30258,60476
33412,60254
23654,60720
27194,60716
32975,60648
36360,60831
20352,60576
25746,60748
27536,60160
28756,60847
37755,60568
24096,60878
32113,60238
21408,60406
29534,60807
37842,60347
38076,60132
32188,60268
22796,60974
38280,60200
39230,60366
22597,60604
29392,60334
36062,60224
38914,60926
24484,60520
38662,60432
34624,60357
30460,60704
26624,60896
36008,60954
36337,60240
31931,60159
30741,60894
31720,60569
32192,60808
39060,60920
28018,60665
36244,60928
20742,60817
27620,60584
27264,60888
20612,60416
31691,60058
38704,60222
28927,60192
21232,60192
38048,60904
21343,60218
22222,60284
27802,60800
27031,60164
21014,60964
26397,60052
39448,60069
28833,60720
37304,60526
33378,60324
39077,60376
22184,60383
26112,60783
23204,60542
38687,60122
27411,60214
20504,60344
20894,60924
37892,60532
32704,60380
30669,60616
27178,60230
32406,60021
29398,60253
38264,60090
22144,60624
30104,60546
26459,60619
38791,60452
22524,60146
31234,60066
30290,60240
23620,60382
24818,60746
20883,60755
32672,60437
23674,60906
30095,60496
37104,60200
20738,60730
24062,60996
39975,60832
35916,60646
23304,60643
37744,60240
22252,60352
38664,60644
27070,60934
22943,60782
29174,60046
31952,60140
30428,60709
24962,60275
23956,60304
26102,60440
20016,60121
25512,60700
31341,60448
31488,60235
27566,60784
37412,60995
36188,60778
20240,60554
32160,60247
33998,60968
27641,60552
20988,60752
37020,60796
35448,60154
28614,60243
30928,60352
24308,60106
39120,60771
38328,60824
21486,60884
23382,60024
23928,60804
31958,60150
37378,60704
24804,60207
38044,60352
30593,60212
23799,60128
27360,60528
21048,60859
33152,60882
22976,60672
37044,60476
36418,60576
28957,60416
29088,60160
21516,60262
28138,60834
23910,60209
32359,60186
20200,60636
31184,60108
24784,60375
32805,60748
34311,60452
30532,60208
22215,60019
28633,60001
35940,60764
38882,60310
31220,60339
25381,60818
30220,60509
36082,60072
35993,60117
25542,60386
24872,60452
35839,60730
31121,60456
37718,60396
26359,60252
33849,60232
30272,60984
25348,60106
29571,60723
28034,60069
23861,60359
27896,60796
34080,60112
31066,60472
30279,60300
32112,60194
23381,60488
26244,60349
22934,60932
28076,60472
29376,60074
20842,60938
39866,60338
31544,60665
27028,60696
39406,60014
39338,60416
38948,60376
28874,60880
33364,60592
33698,60589
23371,60957
30754,60352
29264,60537
25072,60318
20006,60946
34551,60412
27790,60681
30232,60886
33415,60087
35870,60116
28108,60244
24365,60642
20556,60288
31918,60860
35811,60664
27745,60667
37292,60973
25020,60865
29576,60630
21272,60052
28526,60304
21491,60010
23646,60877
23629,60341
32008,60512
28760,60312
27280,60928
23538,60141
28794,60726
31160,60752
39210,60117
34225,60869
25306,60164
29877,60627
34255,60796
28511,60632
25041,60622
26524,60578
34307,60318
28096,60650
29512,60959
25924,60288
34742,60436
23168,60208
39371,60312
38740,60216
30420,60103
25126,60819
25520,60808
26872,60638
25734,60089
24661,60776
37903,60732
34288,60520
24079,60426
24234,60475
24576,60195
31969,60036
25124,60619
37904,60121
39879,60366
35296,60344
37676,60386
37608,60177
35342,60867
36268,60052
27357,60738
20448,60460
29952,60568
20088,60268
33273,60276
39347,60156
27606,60014
24860,60048
28496,60822
31251,60578
36527,60848
30748,60690
39594,60680
39984,60319
24916,60420
23807,60286
21664,60899
28398,60890
25563,60864
22852,60268
31000,60344
24656,60208
38856,60988
31744,60394
29520,60872
29548,60185
30266,60632
20558,60704
38782,60930
24624,60007
31372,60292
31486,60192
23740,60071
21455,60638
33408,60020
26391,60052
30886,60848
35538,60605
38554,60049
28426,60552
28356,60156
32206,60868
31700,60492
32896,60916
28131,60986
25482,60608
25104,60310
39125,60689
35520,60599
36492,60135
32544,60568
28802,60177
29953,60268
32498,60567
35243,60978
35984,60138
28732,60720
32392,60082
38521,60466
20274,60985
25384,60373
21841,60408
26664,60571
32053,60839
25514,60538
37819,60201
23776,60784
38108,60940
24028,60424
24670,60552
20217,60468
29324,60036
37144,60586
26672,60870
25576,60342
34643,60632
30698,60136
26288,60786
25893,60654
39554,60420
27141,60401
22916,60304
23468,60201
34244,60664
34378,60431
27744,60100
36736,60322
39371,60952
37057,60546
39448,60979
27264,60272
37440,60472
21067,60282
33524,60388
25393,60919
28916,60202
36852,60204
24149,60613
21942,60460
27272,60695
22022,60502
33184,60932
33288,60048
27920,60531
20439,60608
31403,60392
26293,60620
30168,60361
30871,60816
28160,60506
37364,60148
26956,60430
32737,60303
28511,60521
38570,60258
28674,60960
32694,60340
20987,60234
31282,60388
23108,60834
29157,60015
36861,60032
34279,60122
29292,60189
25366,60388
32390,60086
39703,60445
22046,60046
26448,60724
23783,60072
24326,60000
23995,60076
36176,60288
28932,60538
37845,60896
35945,60490
22774,60461
22826,60100
39782,60411
24224,60083
28408,60568
33788,60706
38272,60949
27248,60660
23864,60804
25234,60838
39394,60787
38512,60932
27606,60544
35268,60614
38239,60008
30864,60319
30457,60114
20759,60000
25584,60046
38047,60800
27976,60260
39512,60863
38816,60026
21569,60966
34811,60342
28030,60589
32586,60240
26944,60956
29070,60204
23732,60149
27542,60112
38926,60704
31200,60378
22799,60945
23259,60986
20642,60472
37317,60288
24176,60238
29820,60017
38537,60736
34182,60452
33962,60158
39668,60772
22234,60419
38642,60224
20741,60410
29256,60272
25632,60568
31816,60620
24272,60909
26092,60200
38078,60456
37230,60286
25882,60960
21408,60720
24996,60240
23121,60108
24624,60416
33312,60875
33116,60877
31101,60880
26634,60272
25796,60804
27392,60203
36676,60428
34168,60627
31087,60431
22941,60512
33559,60985
25872,60144
31462,60270
25652,60770
22353,60672
27064,60139
34218,60096
36682,60797
28039,60511
39760,60188
29164,60479
36393,60092
23978,60804
38392,60396
31646,60630
24496,60456
27745,60380
23552,60388
38776,60884
28704,60211
39419,60885
23718,60941
23019,60213
30498,60892
35344,60944
27744,60278
31796,60900
37397,60009
28464,60244
22712,60524
22835,60051
33069,60829
21352,60364
33134,60822
39892,60400
29146,60116
31887,60244
29280,60837
27648,60734
34927,60988
36904,60608
20852,60346
39820,60368
25642,60265
33048,60952
29638,60493
31026,60928
35932,60027
32455,60315
34784,60021
36057,60616
36848,60720
39953,60232
22572,60144
35087,60251
39130,60928
39553,60784
20950,60582
22624,60408
33175,60020
30736,60960
30358,60369
36216,60112
30928,60032
37997,60059
21049,60056
22362,60234
32852,60450
24776,60284
24718,60441
25733,60328
26020,60616
33554,60782
27584,60812
30202,60036
31666,60200
25220,60576
31702,60630
31176,60760
20240,60624
37056,60602
34864,60606
22172,60042
35446,60034
33170,60930
29184,60382
25505,60585
34116,60056
20352,60764
23920,60010
34470,60038
24257,60992
36495,60505
29828,60720
36612,60704
36724,60384
31254,60013
24336,60024
32680,60666
28669,60877
26888,60542
36037,60216
22027,60568
33813,60925
22992,60859
31866,60214
37912,60288
26210,60070
31978,60918
37548,60043
22116,60314
20268,60938
37344,60990
36962,60938
31963,60236
34920,60656
22928,60690
37741,60106
27518,60091
29794,60461
36072,60467
35253,60384
25456,60366
34464,60898
26552,60676
38094,60357
29583,60354
36494,60784
31116,60367
34334,60114
36860,60717
31063,60423
36703,60250
30559,60872
20272,60336
26895,60431
37280,60422
39516,60954
25057,60101
24039,60623
39986,60140
26201,60301
34954,60964
35349,60424
32497,60950
30328,60400
37782,60400
27698,60408
23168,60160
33750,60678
26544,60200
28712,60571
37528,60174
39874,60590
25600,60972
29344,60057
23000,60906
38583,60181
23046,60864
38471,60007
21252,60416
31992,60868
38832,60160
29548,60330
38969,60480
21858,60954
29184,60614
34238,60882
22022,60880
32533,60308
25146,60172
33613,60424
35032,60433
36720,60292
20492,60920
25240,60912
34624,60208
31663,60012
21822,60856
30216,60873
32340,60708
36880,60246
33416,60295
32898,60179
28795,60321
22932,60991
36476,60444
20480,60042
30920,60876
26474,60874
39052,60584
24671,60474
25704,60218
21210,60990
37264,60867
32656,60222
22548,60628
27572,60130
31184,60302
36896,60990
37014,60362
36720,60600
36086,60090
37197,60226
30520,60552
22310,60824
21677,60484
23649,60660
36450,60692
20656,60688
35590,60138
31762,60208
35124,60084
25871,60100
29200,60406
31678,60500
35427,60844
37000,60570
33488,60608
26762,60595
20128,60280
32779,60838
34702,60356
25508,60862
22061,60949
34882,60995
30046,60884
34648,60481
33840,60849
30520,60748
25648,60995
21762,60064
30372,60353
30800,60256
35872,60468
24058,60126
37389,60316
35600,60980
39112,60363
33479,60847
37707,60583
25862,60557
25008,60872
22878,60958
32848,60692
30706,60512
39825,60588
25392,60989
36133,60073
25824,60100
20656,60229
33120,60334
32442,60259
35661,60726
38608,60058
39891,60065
37952,60580
22080,60907
27708,60624
31796,60424
29058,60827
25834,60398
23700,60484
29984,60980
28489,60060
37303,60836
34815,60400
24663,60120
21492,60616
33152,60076
28148,60980
26924,60948
23836,60407
25668,60552
27762,60167
27804,60172
37738,60392
24222,60587
37224,60637
30689,60596
36460,60272
38916,60548
39108,60584
23841,60016
33654,60040
29976,60495
26030,60484
29086,60562
28320,60933
32469,60891
31470,60828
36680,60656
31529,60116
34619,60842
34856,60706
33948,60808
39130,60608
37381,60702
30568,60264
36446,60723
26848,60244
38860,60476
23377,60570
35660,60763
35098,60928
30451,60160
24962,60764
35712,60852
29740,60751
22143,60030
39072,60200
21312,60754
36390,60098
31424,60624
24370,60926
36332,60140
36574,60151
36728,60655
22952,60786
36280,60130
28068,60964
24104,60364
20733,60574
38638,60948
34464,60491
37514,60297
37163,60952
24191,60034
22504,60841
28720,60884
27648,60552
37793,60334
22314,60304
25278,60098
38703,60562
34736,60464
21261,60232
32218,60768
23658,60962
39960,60255
31264,60953
32040,60056
39556,60524
38231,60838
35332,60224
22862,60030
32273,60014
29873,60032
39242,60164
36604,60840
33767,60136
32348,60662
39314,60298
26792,60746
37902,60594
22784,60268
33024,60380
37321,60920
21610,60883
21038,60024
28133,60513
26762,60548
31090,60106
20817,60424
22616,60800
23528,60950
21744,60219
31992,60927
23140,60948
33930,60072
31712,60302
39104,60070
29059,60631
25812,60932
26016,60943
22696,60821
30450,60550
24320,60098
32933,60048
36294,60062
38207,60202
37784,60834
34870,60506
35184,60124
20984,60196
28250,60486
31474,60516
26144,60080
28036,60724
27104,60384
31462,60753
28264,60188
35898,60952
36910,60512
35056,60872
31944,60441
32912,60817
35624,60701
29568,60056
30976,60732
34866,60832
32768,60486
20800,60184
34684,60736
30160,60944
22676,60912
28084,60491
29496,60374
34824,60008
24653,60070
28584,60160
31107,60224
34513,60182
25172,60696
32140,60480
37420,60296
33317,60132
34712,60416
23848,60648
32014,60224
23808,60340
25914,60009
25030,60228
39862,60244
20086,60392
22993,60548
32642,60825
28528,60230
37088,60454
27255,60999
34971,60461
30332,60124
30073,60668
22210,60244
22332,60954
34974,60427
28504,60298
36696,60359
31678,60616
35238,60976
30327,60138
23476,60732
29054,60232
24950,60977
38291,60687
37216,60125
32168,60812
28288,60574
21491,60039
39808,60476
36852,60940
24888,60943
35036,60712
25585,60667
35348,60360
25946,60045
27155,60588
35937,60369
36742,60032
28404,60416
27981,60679
29006,60888
27155,60856
32529,60188
33521,60336
27274,60608
38782,60839
31097,60452
25979,60117
23736,60104
31473,60328
33212,60801
27860,60215
20510,60706
32600,60892
28874,60824
25532,60613
20240,60964
38949,60474
23704,60644
22758,60352
34080,60184
25607,60178
29456,60908
23172,60884
34544,60286
34546,60394
39111,60698
22909,60834
25362,60328
25202,60823
31088,60356
39411,60832
28760,60100
26560,60486
39509,60648
34336,60100
26049,60664
36994,60560
26930,60110
21366,60041
21395,60770
22312,60298
20542,60301
38840,60865
30432,60312
34944,60904
32135,60500
33146,60691
36528,60914
21381,60272
31952,60762
26328,60428
20762,60818
27376,60168
35352,60440
25572,60006
26396,60472
36096,60740
33920,60928
23280,60352
21038,60672
20137,60612
23090,60952
29564,60255
37856,60061
33995,60658
36034,60546
28243,60124
31287,60672
20486,60238
38082,60086
30732,60960
31402,60488
25080,60180
25724,60887
23628,60650
37498,60977
24853,60934
32553,60862
26162,60083
39810,60101
30592,60620
36743,60624
28032,60704
36080,60180
24574,60848
26753,60373
26491,60560
20202,60972
26093,60133
37779,60184
25734,60628
36964,60004
33927,60530
29720,60280
23935,60046
39364,60101
32496,60864
27784,60352
25436,60312
29650,60877
30588,60760
22687,60797
37936,60154
22096,60322
37574,60711
24030,60023
32296,60886
35052,60699
32563,60088
34589,60086
38556,60981
39092,60204
25223,60298
24680,60424
33352,60936
38535,60812
22659,60347
28450,60427
37728,60540
23257,60980
31068,60430
29531,60148
31903,60314
39582,60687
24210,60128
36904,60326
26300,60990
27536,60380
32608,60520
26880,60032
26312,60058
31808,60448
28896,60651
34349,60316
37300,60956
31716,60292
36383,60938
34758,60576
22704,60176
33219,60715
39192,60453
39986,60482
22232,60028
29942,60249
29096,60690
38722,60480
25672,60056
28524,60413
28220,60819
33916,60176
37562,60519
21689,60116
32524,60308
21104,60880
27256,60066
22774,60460
35458,60903
26856,60862
33174,60592
39591,60968
39294,60341
37408,60821
21056,60588
34638,60540
20311,60165
30218,60584
35952,60596
27144,60616
28479,60170
29479,60020
39603,60543
21504,60076
26270,60944
38728,60544
27248,60844
25854,60667
29896,60028
38642,60086
30656,60866
23280,60900
27344,60318
30840,60560
31001,60876
28579,60884
22396,60847
25218,60597
21582,60591
34540,60036
26855,60750
21698,60782
26750,60758
34256,60199
27496,60668
35546,60189
36609,60220
21561,60552
22060,60452
26532,60976
25197,60800
35611,60360
30664,60240
33072,60320
27188,60736
28706,60621
28840,60038
20703,60582
20414,60792
38948,60652
24220,60770
35591,60870
25287,60896
24860,60353
30242,60996
34116,60976
34752,60688
23431,60941
25969,60370
38965,60280
30812,60034
39762,60838
31334,60354
32439,60648
20150,60621
24317,60544
35369,60908
28984,60536
38850,60566
34871,60016
29026,60793
24060,60480
37624,60237
30340,60172
37296,60081
26540,60150
26540,60832
21856,60848
36966,60866
39040,60563
25336,60918
30624,60954
20116,60688
34738,60365
36207,60410
32962,60732
24780,60102
35728,60078
22744,60332
37796,60616
26322,60522
28996,60276
34368,60666
36720,60892
29288,60970
26477,60951
32819,60364
27904,60632
33240,60386
33193,60268
35781,60980
38816,60008
24670,60960
20915,60988
24093,60501
21368,60658
38208,60488
39266,60120
32319,60128
26432,60081
21720,60449
35911,60760
29760,60908
26399,60160
37048,60552
38200,60368
31536,60806
23919,60203
39208,60463
23624,60873
35008,60464
35057,60588
22376,60627
31012,60303
32403,60976
20704,60544
36074,60699
29516,60953
22096,60617
29394,60202
30678,60464
20192,60157
39040,60232
33563,60190
21132,60169
29912,60101
26796,60672
32513,60626
29072,60017
31215,60016
35931,60640
36431,60632
32128,60418
26927,60237
37150,60605
22432,60193
26310,60400
39129,60026
33450,60992
26176,60166
32433,60873
38517,60424
21194,60274
35082,60637
23529,60528
26456,60028
24843,60504
29952,60784
29388,60512
32724,60072
25653,60080
22651,60720
34496,60208
28814,60590
34374,60814
27504,60648
21888,60642
26635,60956
27301,60816
36720,60864
21631,60643
25341,60535
32712,60552
29627,60266
31385,60383
34980,60632
26344,60899
26484,60975
28912,60522
35536,60151
37850,60282
27464,60288
26403,60833
29738,60021
21902,60756
39596,60933
22899,60894
26750,60496
24584,60622
38723,60311
27970,60060
37760,60727
21480,60664
31578,60840
36768,60143
23326,60160
39365,60388
31483,60848
39948,60862
34822,60785
20795,60100
39989,60373
34611,60880
34208,60781
34192,60735
31040,60533
28214,60833
28102,60341
30208,60480
28524,60279
31580,60196
28584,60227
26483,60502
28333,60084
29225,60984
34688,60253
23776,60467
21342,60236
29126,60763
39264,60105
33281,60536
24712,60480
26800,60096
26485,60896
36384,60194
33156,60958
22930,60790
33245,60782
30922,60792
33908,60343
28403,60562
24552,60225
37697,60923
27876,60737
35804,60486
21000,60184
33672,60508
27472,60976
34072,60940
30912,60151
31904,60644
20490,60240
27914,60522
30776,60766
32697,60322
25344,60279
24134,60416
29957,60288
24350,60006
28976,60084
37060,60982
36122,60036
24081,60424
31500,60087
24594,60280
27468,60936
35948,60761
31414,60342
33040,60428
21630,60525
28708,60357
37447,60135
25212,60600
24016,60884
26908,60551
36803,60084
23126,60816
30882,60526
27383,60340
36126,60922
36696,60276
33900,60565
23424,60274
20144,60333
20418,60568
38974,60547
26570,60728
20844,60246
35628,60541
32740,60590
30366,60760
20394,60952
21366,60688
22489,60835
20014,60292
38304,60522
23390,60351
38986,60909
35163,60988
29614,60440
29558,60546
27144,60062
22946,60824
21636,60368
27104,60913
35530,60932
22903,60981
33936,60054
36200,60794
34400,60824
39044,60080
34890,60170
25729,60098
35667,60044
38455,60702
38050,60612
27106,60285
37694,60540
30702,60724
38112,60310
21132,60304
38688,60196
39040,60067
31760,60738
35816,60693
39248,60420
32122,60064
36161,60928
31824,60816
37004,60887
33140,60836
30983,60332
38264,60151
35876,60623
28222,60300
30544,60392
38856,60584
34272,60714
20701,60232
39791,60863
21240,60190
25228,60496
21421,60508
32440,60702
33790,60312
32332,60453
26596,60960
20308,60364
37532,60761
39826,60074
24268,60312
27630,60485
38790,60186
36344,60196
20942,60368
26397,60816
31048,60409
33615,60031
26941,60835
26391,60544
27363,60565
38963,60960
35015,60876
36576,60798
33520,60838
28816,60631
21616,60356
25904,60574
24415,60076
28832,60868
36757,60515
23659,60847
33268,60800
36280,60696
38288,60172
29549,60598
31299,60424
20717,60656
38058,60481
29122,60366
23028,60032
24449,60332
32456,60819
32895,60106
29837,60416
28580,60914
26198,60864
39047,60912
32108,60030
20148,60095
20866,60754
37986,60049
37179,60128
31908,60439
29704,60218
22625,60740
33017,60986
24690,60132
23554,60566
28472,60745
25600,60848
26609,60613
30720,60803
25666,60432
38261,60936
35268,60474
29082,60982
24120,60476
35458,60540
30290,60772
30644,60378
33864,60691
35506,60556
29592,60680
22293,60430
25650,60854
24704,60096
34998,60595
27051,60506
39809,60269
23446,60262
25576,60302
24277,60652
28580,60200
33918,60282
26622,60426
22952,60608
22112,60347
37120,60060
30836,60674
27952,60584
27904,60513
23068,60523
32700,60490
20662,60765
27728,60523
35576,60128
21366,60800
30422,60752
37376,60380
34944,60048
33400,60748
26451,60201
23936,60292
35632,60250
22080,60082
25668,60319
33544,60935
23208,60952
20042,60194
35832,60354
31231,60560
26624,60009
22702,60732
29896,60736
25896,60500
28612,60929
28817,60829
30796,60276
25929,60468
21964,60202
27543,60495
31702,60560
32529,60666
22420,60762
20526,60096
27154,60674
23529,60418
25128,60116
31152,60814
28984,60156
25915,60946
23929,60126
30094,60158
24160,60439
38524,60267
27090,60589
20320,60814
29377,60684
38417,60400
35552,60224
31494,60134
20259,60301
27596,60581
21081,60380
20364,60128
39794,60573
23683,60798
26985,60192
39360,60026
26707,60490
24969,60836
28122,60868
29600,60926
34290,60500
25792,60548
31509,60854
20986,60744
29694,60836
25488,60770
38472,60096
26628,60251
25484,60351
30690,60981
34172,60876
33810,60629
22720,60892
27714,60594
32661,60784
33175,60296
33670,60624
36682,60220
25054,60998
32655,60856
37822,60625
20006,60364
31249,60768
